id;long;lat;banco;red;ubicacion;localidad;terminales;no_vidente;dolares;calle;altura;calle2;barrio;comuna;codigo_postal;codigo_postal_argentino
11769;-58.453708126;-34.5848380588;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Federico Lacroze 3960;CABA;2;False;False;Av. Federico Lacroze;3960;;Chacarita;Comuna 15;1427;C1427EDR
10956;-58.4495226763;-34.5467012111;CABAL COOP. LTDA.;LINK;Av. Figueroa Alcorta 7597;CABA;1;False;False;Av. Figueroa Alcorta;7597;;Belgrano;Comuna 13;1428;C1428BCL
11766;-58.4529541038;-34.5861780931;BANCO DE LA NACION ARGENTINA;LINK;Av. Forest 488;CABA;2;False;False;Av. Forest;488;;Chacarita;Comuna 15;1427;C1427CEO
11655;-58.4459719624;-34.6074806129;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Gaona 1142;CABA;3;False;False;Av. Gaona;1142;;Caballito;Comuna 6;1405;C1405DKN
11660;-58.4534273043;-34.6113306641;BANCO DE LA NACION ARGENTINA;LINK;Av. Gaona 1800;CABA;3;False;False;Av. Gaona;1800;;Caballito;Comuna 6;1416;C1416DRS
11662;-58.4573304811;-34.6130266836;BANCO DE LA NACION ARGENTINA;LINK;Av. Gaona 2197;CABA;1;False;False;Av. Gaona;2197;;Caballito;Comuna 6;1416;C1416DRJ
11525;-58.4773963923;-34.622102792;NUEVO BCO. INDUSTRIAL DE AZUL S.A.;LINK;Av. Gaona 3755;CABA;1;False;False;Av. Gaona;3755;;Villa Santa Rita;Comuna 11;1416;C1416DSM
11717;-58.3777869053;-34.5819053634;BANCO DE LA NACION ARGENTINA;LINK;Av. Gendarmería Nacional 717;CABA;1;False;False;Av. Gendarmería Nacional;717;;Retiro;Comuna 1;;
11007;-58.3901045046;-34.5931275591;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Gral. Las Heras 1601;CABA;2;False;False;Av. Gral. Las Heras;1601;;Recoleta;Comuna 2;1018;C1018AAA
11005;-58.3950456828;-34.5889124389;BANCO DE LA NACION ARGENTINA;LINK;Av. Gral, Las Heras 2111;CABA;3;False;False;Av. Gral, Las Heras;2111;;Recoleta;Comuna 2;1127;C1127AAD
11003;-58.3949636812;-34.5891764453;BANCO DE LA NACION ARGENTINA;LINK;Av. Gral. Las Heras 2111;CABA;3;False;False;Av. Gral. Las Heras;2111;;Recoleta;Comuna 2;1127;C1127AAD
10996;-58.3980687946;-34.5867233742;NUEVO BCO. INDUSTRIAL DE AZUL S.A.;LINK;Av. Gral. Las Heras 2382;CABA;2;False;False;Av. Gral. Las Heras;2382;;Recoleta;Comuna 2;1425;C1425ASN
10993;-58.4003538759;-34.5846253152;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Gral. Las Heras 2670, entre Austria y Tagle;CABA;1;False;False;Av. Gral. Las Heras;2670;;Recoleta;Comuna 2;1425;C1425ASQ
11788;-58.4144714501;-34.5817071797;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Gral. Las Heras 3925;CABA;1;False;False;Av. Gral. Las Heras;3925;;Palermo;Comuna 14;1425;C1425ATD
11232;-58.5010101239;-34.5855138416;CABAL COOP. LTDA.;LINK;Av. Gral. Mosconi 2793;CABA;2;False;False;Av. Gral. Mosconi;2793;;Villa Pueyrredon;Comuna 12;1419;C1419EQG
11217;-58.511302603;-34.5918219345;BANCO DE LA NACION ARGENTINA;LINK;Av. Gral. Mosconi 3581;CABA;2;False;False;Av. Gral. Mosconi;3581;;Villa Devoto;Comuna 11;1419;C1419ERB
11224;-58.5049093043;-34.5877498733;BANCO DE LA NACION ARGENTINA;LINK;Av. Gral. Mosconi 61;CABA;1;False;False;Av. Gral. Mosconi;61;;;;;
10977;-58.5142162508;-34.664449577;BANCO DE LA NACION ARGENTINA;LINK;Av. Gral. Paz 12950;CABA;1;False;False;Av. Gral. Paz;12950;;Mataderos;Comuna 9;1440;C1440FJV
11225;-58.5277394189;-34.6088992425;BANCO DE LA NACION ARGENTINA;LINK;Av. Gral. Paz 1499;CABA;1;False;False;Av. Gral. Paz;1499;;Saavedra;Comuna 12;;
10963;-58.4164748146;-34.6208490625;BANCO DE LA NACION ARGENTINA;LINK;Av. Independencia 3599;CABA;4;False;False;Av. Independencia;3599;;Almagro;Comuna 5;1226;C1226AAA
11382;-58.3816913247;-34.6176131586;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Independencia s/n esquina Lima piso -;CABA;1;False;False;;0;;;;;
11089;-58.4390390874;-34.6655649729;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Int. Fco. Rabanal 3220 esquina Pergamino;CABA;1;False;False;Av. Int. Fco. Rabanal;3220;;Villa Soldati;Comuna 8;1437;C1437FQT
11656;-58.4348135987;-34.6223480068;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. José M. Moreno 362;CABA;1;False;False;Av. José M. Moreno;362;;Caballito;Comuna 6;1424;C1424AAQ
10978;-58.5017686278;-34.6509103293;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Juan B. Alberdi 5759;CABA;3;False;False;Av. Juan B. Alberdi;5759;;Mataderos;Comuna 9;1440;C1440AAI
10976;-58.5038797317;-34.6529593656;CABAL COOP. LTDA.;LINK;Av. Juan B. Alberdi 5984;CABA;3;False;False;Av. Juan B. Alberdi;5984;;Mataderos;Comuna 9;1440;C1440AAX
10979;-58.5065148576;-34.6550083994;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Juan B. Alberdi 6299;CABA;3;False;False;Av. Juan B. Alberdi;6299;;Mataderos;Comuna 9;1440;C1440ABA
10973;-58.5079479277;-34.6563414228;BANCO DE LA NACION ARGENTINA;LINK;Av. Juan B. Alberdi 6502;CABA;5;False;False;Av. Juan B. Alberdi;6502;;Mataderos;Comuna 9;1440;C1440ABQ
10975;-58.5087439639;-34.6566954269;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Juan B. Alberdi 6601;CABA;4;False;False;Av. Juan B. Alberdi;6601;;Mataderos;Comuna 9;1440;C1440ABE
11422;-58.5189112218;-34.6330898378;CABAL COOP. LTDA.;LINK;Av. Juan B. Justo 9200;CABA;1;False;False;Av. Juan B. Justo;9200;;Liniers;Comuna 9;1408;C1408AKU
11677;-58.3813363777;-34.6271393778;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Juan De Garay 1151 piso 1 SS;CABA;3;False;False;Av. Juan De Garay 1151 piso;1;;;;;
11405;-58.3750579944;-34.6105270293;BANCO DE LA NACION ARGENTINA;LINK;Av. Julio A. Roca 609;CABA;1;False;False;Av. Julio A. Roca;609;;Monserrat;Comuna 1;1067;C1067ABB
11397;-58.3755540186;-34.6109950376;BANCO DE LA NACION ARGENTINA;LINK;Av. Julio A. Roca 651;CABA;2;False;False;Av. Julio A. Roca;651;;Monserrat;Comuna 1;1067;C1067ABB
11385;-58.3768000792;-34.6121170571;BANCO DE LA NACION ARGENTINA;LINK;Av. Julio A. Roca 738;CABA;1;False;False;Av. Julio A. Roca;738;;Monserrat;Comuna 1;1067;C1067ABP
11402;-58.3773001039;-34.6126220662;BANCO DE LA NACION ARGENTINA;LINK;Av. Julio A Roca 782 piso 1;CABA;1;False;False;Av. Julio A Roca 782 piso;1;;;;;
11090;-58.4421401787;-34.660064832;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Lafuente 2862;CABA;2;False;False;Av. Lafuente;2862;;Villa Soldati;Comuna 8;1437;C1437BUS
11430;-58.4256642807;-34.6317972673;CABAL COOP. LTDA.;LINK;Av. La Plata 1437;CABA;2;False;False;Av. La Plata;1437;;Parque Chacabuco;Comuna 7;1250;C1250AAE
10967;-58.4256392809;-34.6319762715;BANCO DE LA NACION ARGENTINA;LINK;Av. La Plata 1455, entre Pavón y Av Juan De Garay;CABA;1;False;False;Av. La Plata;1455;;Parque Chacabuco;Comuna 7;1250;C1250AAE
10966;-58.4256232803;-34.6319822717;BANCO DE LA NACION ARGENTINA;LINK;Av. La Plata 1455, entre Pavón y Av. Juan De Garay;CABA;1;False;False;Av. La Plata;1455;;Parque Chacabuco;Comuna 7;1250;C1250AAE
10884;-58.4226062326;-34.6430795399;CABAL COOP. LTDA.;LINK;Av. La Plata 2428;CABA;3;False;False;Av. La Plata;2428;;Nueva Pompeya;Comuna 4;1437;C1437DHP
11659;-58.4274002993;-34.6241940853;BANCO DE LA NACION ARGENTINA;LINK;Av. La Plata 739;CABA;4;False;False;Av. La Plata;739;;Caballito;Comuna 6;1235;C1235ABE
11714;-58.3725167775;-34.5951356906;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Leandro N. Alem 1051;CABA;2;False;False;Av. Leandro N. Alem;1051;;Retiro;Comuna 1;1001;C1001AAF
11703;-58.3702497377;-34.6029648802;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Leandro N. Alem s/n esquina Av. Corrientes;CABA;1;False;False;;0;;;;;
10974;-58.5001866453;-34.662553603;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Lisandro De La Torre 2406;CABA;1;False;False;Av. Lisandro De La Torre;2406;;Mataderos;Comuna 9;1440;C1440ECZ
11800;-58.43591827;-34.569994808;BANCO DE LA NACION ARGENTINA;LINK;Av. Luis M. Campos 726;CABA;1;False;False;Av. Luis M. Campos;726;;Palermo;Comuna 14;1426;C1426BOS
11781;-58.4366672958;-34.5691947861;BANCO DE LA NACION ARGENTINA;LINK;Av. Luis M. Campos 813;CABA;2;False;False;Av. Luis M. Campos;813;;Palermo;Comuna 14;1426;C1426BOG
11699;-58.365858567;-34.6050019481;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Macacha Guemes s/n;CABA;1;False;False;;0;;;;;
11510;-58.3701139168;-34.6288814723;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Martín García 350;CABA;2;False;False;Av. Martín García;350;;Boca;Comuna 4;1165;C1165ABP
11501;-58.3724490327;-34.6313165165;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Martín García 574;CABA;2;False;False;Av. Martín García;574;;Barracas;Comuna 4;1268;C1268ABO
11502;-58.3751641679;-34.6342075693;BANCO DE LA NACION ARGENTINA;LINK;Av. Martín García 878;CABA;2;False;False;Av. Martín García;878;;Barracas;Comuna 4;1268;C1268ABR
10961;-58.4709577117;-34.5651865266;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Monroe 3555;CABA;1;False;False;Av. Monroe;3555;;Coghlan;Comuna 12;1430;C1430BKC
10957;-58.4717827501;-34.5656935341;BANCO DE LA NACION ARGENTINA;LINK;Av. Monroe 3640;CABA;2;False;False;Av. Monroe;3640;;Belgrano;Comuna 13;1430;C1430BLN
11498;-58.3731061698;-34.6466338632;BANCO DE LA NACION ARGENTINA;LINK;Av. Montes De Oca 1699;CABA;4;False;False;Av. Montes De Oca;1699;;Barracas;Comuna 4;1270;C1270ABD
11503;-58.3776802368;-34.6289924379;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Montes De Oca 40;CABA;1;False;False;Av. Montes De Oca;40;;Barracas;Comuna 4;1270;C1270AAN
11500;-58.3746311739;-34.6382006631;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Montes De Oca 873;CABA;3;False;False;Av. Montes De Oca;873;;Barracas;Comuna 4;1270;C1270AAI
11233;-58.4807644636;-34.6122955517;BANCO DE LA NACION ARGENTINA;LINK;Av. Nazca 1914;CABA;3;False;False;Av. Nazca;1914;;Villa Santa Rita;Comuna 11;1416;C1416ASV
11234;-58.4830335386;-34.609423475;CABAL COOP. LTDA.;LINK;Av. Nazca 2208;CABA;3;False;False;Av. Nazca;2208;;Villa Santa Rita;Comuna 11;1416;C1416ASY
11515;-58.471085165;-34.6274869459;CABAL COOP. LTDA.;LINK;Av. Nazca 392/396;CABA;2;False;False;Av. Nazca;392;;Flores;Comuna 7;1406;C1406AJP
11086;-58.3687727942;-34.6196312677;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Paseo Colón 1033;CABA;1;False;False;Av. Paseo Colón;1033;;San Telmo;Comuna 1;1063;C1063ACK
11392;-58.3695897628;-34.610396053;BANCO DE LA NACION ARGENTINA;LINK;Av. Paseo Colón 239;CABA;1;False;False;Av. Paseo Colón;239;;Monserrat;Comuna 1;1063;C1063ACC
11391;-58.3695817639;-34.6105940575;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Paseo Colón 255, entre Moreno y Adolfo Alsina;CABA;1;False;False;Av. Paseo Colón;255;;Monserrat;Comuna 1;1063;C1063ACC
11380;-58.3694507908;-34.6151471621;BANCO DE LA NACION ARGENTINA;LINK;Av. Paseo Colón 635;CABA;1;False;False;Av. Paseo Colón;635;;Monserrat;Comuna 1;1063;C1063ACG
11084;-58.3684727779;-34.6191192575;BANCO DE LA NACION ARGENTINA;LINK;Av. Paseo Colón 982;CABA;2;False;False;Av. Paseo Colón;982;;San Telmo;Comuna 1;1063;C1063ACW
11672;-58.4330674158;-34.607119668;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Patricias Argentinas 750;CABA;1;False;False;Av. Patricias Argentinas;750;;;;;
11671;-58.4323935199;-34.6255900926;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Pedro Goyena 369;CABA;1;False;False;Av. Pedro Goyena;369;;Caballito;Comuna 6;1424;C1424BSD
11401;-58.3874565312;-34.6124860135;BANCO DE LA NACION ARGENTINA;LINK;Av. Pte. Roque Saenz Peña 310;CABA;1;False;False;Av. Pte. Roque Saenz Peña;310;;;;;
11047;-58.3741279344;-34.6076229676;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Pte. Roque Saenz Peña 541;CABA;3;False;False;Av. Pte. Roque Saenz Peña;541;;San Nicolas;Comuna 1;1035;C1035AAA
11008;-58.3967007406;-34.5872373926;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Pueyrredón 2247 esquina Av. Las Heras;CABA;2;False;False;Av. Pueyrredón;2247;;Recoleta;Comuna 2;1119;C1119ACF
11001;-58.3932355822;-34.5855073701;BANCO HIPOTECARIO S.A.;LINK;Av. Pueyrredón 2501;CABA;1;False;False;Av. Pueyrredón;2501;;Recoleta;Comuna 2;1119;C1119ACI
11799;-58.4127742074;-34.5577436422;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Rafael Obligado s/n;CABA;2;False;False;;0;;;;;
11725;-58.3809359979;-34.5762632194;BANCO DE LA NACION ARGENTINA;LINK;Av. Rafael Obligado s/n esquina Edison;CABA;1;False;False;;0;;;;;
11708;-58.373790799;-34.5906215815;CABAL COOP. LTDA.;LINK;Av. Ramos Mejia 1430;CABA;2;False;False;Av. Ramos Mejia;1430;;Retiro;Comuna 1;1104;C1104AJO
11716;-58.3717526958;-34.5882015363;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Ramos Mejia 1650 esquina Av. Antártida Argenti;CABA;1;False;False;Av. Ramos Mejia;1650;;Retiro;Comuna 1;1104;C1104AJQ
11712;-58.3718837025;-34.5883615393;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Ramos Mejia 1650 piso 2º;CABA;2;False;False;Av. Ramos Mejia;1650;;Retiro;Comuna 1;1104;C1104AJQ
11704;-58.3718797024;-34.5883665394;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Ramos Mejia s/n, entre Av. Del Libertador y Av;CABA;2;False;False;;0;;;;;
11724;-58.375207872;-34.5924786169;BANCO DE LA NACION ARGENTINA;LINK;Av. Ramos Mejia s/n esquina Av. Del Libertador;CABA;1;False;False;;0;;;;;
11805;-58.4273480695;-34.5924383613;CABAL COOP. LTDA.;LINK;Av. Raul Scalabrini Ortiz 1364;CABA;2;False;False;Av. Raul Scalabrini Ortiz;1364;;Palermo;Comuna 14;1414;C1414DON
11509;-58.3691159574;-34.6404657417;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Regimiento De Patricios 1142;CABA;1;False;False;Av. Regimiento De Patricios;1142;;Boca;Comuna 4;1265;C1265AER
11506;-58.3700489572;-34.6349186105;CABAL COOP. LTDA.;LINK;Av. Regimiento De Patricios 537;CABA;3;False;False;Av. Regimiento De Patricios;537;;Barracas;Comuna 4;1265;C1265ADF
11508;-58.3694599563;-34.6382766901;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Regimiento De Patricios 902;CABA;1;False;False;Av. Regimiento De Patricios;902;;Boca;Comuna 4;1265;C1265AEP
11507;-58.3694959581;-34.638324691;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Regimiento De Patricios 902, entre Brandsen y;CABA;2;False;False;Av. Regimiento De Patricios;902;;Boca;Comuna 4;1265;C1265AEP
11101;-58.4847512171;-34.5546712194;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Ricardo Balbín 3875;CABA;2;False;False;Av. Ricardo Balbín;3875;;Saavedra;Comuna 12;1430;C1430AAJ
11529;-58.4893864146;-34.554993204;CABAL COOP. LTDA.;LINK;Av. Ricardo Balbín 4130;CABA;3;False;False;Av. Ricardo Balbín;4130;;Saavedra;Comuna 12;1430;C1430AAZ
11432;-58.5080118031;-34.6387430207;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 10249;CABA;2;False;False;Av. Rivadavia;10249;;Villa Luro;Comuna 10;1408;C1408AAC
11424;-58.5206163361;-34.6389539632;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Rivadavia 11059, entre Av. Lisandro De La Torr;CABA;2;False;False;Av. Rivadavia;11059;;Liniers;Comuna 9;1408;C1408AAK
11421;-58.5208953478;-34.6389429616;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 11078;CABA;2;False;False;Av. Rivadavia;11078;;Liniers;Comuna 9;1408;C1408AAX
11189;-58.3928967376;-34.6092719136;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 1864;CABA;1;False;False;Av. Rivadavia;1864;;Balvanera;Comuna 3;1033;C1033AAV
11171;-58.4016001089;-34.6098728848;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Rivadavia 2479;CABA;5;False;False;Av. Rivadavia;2479;;Balvanera;Comuna 3;1034;C1034ACD
11177;-58.4036501963;-34.6100108779;CABAL COOP. LTDA.;LINK;Av. Rivadavia 2628;CABA;3;False;False;Av. Rivadavia;2628;;Balvanera;Comuna 3;1034;C1034ACS
11175;-58.4065923216;-34.6101858675;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Rivadavia 2828, entre Catamarca y Av. Pueyrred;CABA;3;False;False;Av. Rivadavia;2828;;Balvanera;Comuna 3;1203;C1203AAN
11161;-58.4070103394;-34.6102118661;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 2856;CABA;3;False;False;Av. Rivadavia;2856;;Balvanera;Comuna 3;1203;C1203AAN
11419;-58.4187918422;-34.6110638279;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 3726;CABA;4;False;False;Av. Rivadavia;3726;;Almagro;Comuna 5;1204;C1204AAP
11661;-58.4302513577;-34.6155728746;CABAL COOP. LTDA.;LINK;Av. Rivadavia 4600;CABA;3;False;False;Av. Rivadavia;4600;;Caballito;Comuna 6;1424;C1424CEN
11657;-58.4343595437;-34.6173568951;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Rivadavia 4906 esquina Ambrosetti;CABA;1;False;False;Av. Rivadavia;4906;;Caballito;Comuna 6;1424;C1424CER
11654;-58.4367706531;-34.6184259077;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Rivadavia 5025;CABA;6;False;False;Av. Rivadavia;5025;;Caballito;Comuna 6;1424;C1424CEF
11653;-58.4390267553;-34.6194209193;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 5199;CABA;4;False;False;Av. Rivadavia;5199;;Caballito;Comuna 6;1424;C1424CEG
11668;-58.4516193242;-34.624702978;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Rivadavia 6082;CABA;1;False;False;Av. Rivadavia;6082;;Caballito;Comuna 6;1406;C1406GLQ
11513;-58.4594506769;-34.627835011;BANCO PIANO S.A.;LINK;Av. Rivadavia 6662;CABA;1;False;False;Av. Rivadavia;6662;;Flores;Comuna 7;1406;C1406GLW
11520;-58.46154477;-34.6284950158;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Rivadavia 6824, entre Caracas y Fray C. Rodríg;CABA;2;False;False;Av. Rivadavia;6824;;Flores;Comuna 7;1406;C1406GLY
11519;-58.4630498365;-34.6289240182;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Rivadavia 6920, entre Rivera Indarte y Pescado;CABA;2;False;False;Av. Rivadavia;6920;;Flores;Comuna 7;1406;C1406GLZ
11514;-58.4641038831;-34.6292250199;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 7000;CABA;3;False;False;Av. Rivadavia;7000;;Flores;Comuna 7;1406;C1406GLZ
11522;-58.4673970284;-34.630114024;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Rivadavia 7236, entre La Porteña y Condarco;CABA;2;False;False;Av. Rivadavia;7236;;Flores;Comuna 7;1406;C1406GMP
11527;-58.4677180424;-34.6301720237;BANCO HIPOTECARIO S.A.;LINK;Av. Rivadavia 7270;CABA;2;False;False;Av. Rivadavia;7270;;Flores;Comuna 7;1406;C1406GMP
10971;-58.4824136893;-34.6339650379;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Rivadavia 8456;CABA;3;False;False;Av. Rivadavia;8456;;Velez Sarsfield;Comuna 10;1407;C1407DYT
10969;-58.4866358748;-34.6349920405;BANCO DE LA NACION ARGENTINA;LINK;Av. Rivadavia 8699;CABA;2;False;False;Av. Rivadavia;8699;;Velez Sarsfield;Comuna 10;1407;C1407DYI
10968;-58.4869848898;-34.6350360398;BANCO PIANO S.A.;LINK;Av. Rivadavia 8731;CABA;1;False;False;Av. Rivadavia;8731;;Velez Sarsfield;Comuna 10;1407;C1407DYJ
11658;-58.4414548653;-34.6204859317;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Rivadavia s/n esquina Rojas;CABA;1;False;False;;0;;;;;
10885;-58.4163900364;-34.6522787804;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Saenz 1016 esquina Traful;CABA;4;False;False;Av. Saenz;1016;;Nueva Pompeya;Comuna 4;1437;C1437DOP
11202;-58.4049003498;-34.6240961932;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. San Juan 2850 esquina Catamarca;CABA;1;False;False;Av. San Juan;2850;;San Cristobal;Comuna 3;1232;C1232AAX
11204;-58.4051883619;-34.6240931917;BANCO DE LA NACION ARGENTINA;LINK;Av. San Juan 2867;CABA;5;False;False;Av. San Juan;2867;;San Cristobal;Comuna 3;1232;C1232AAK
11664;-58.4472450151;-34.6073406035;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. San Martin 1242;CABA;2;False;False;Av. San Martin;1242;;Caballito;Comuna 6;1416;C1416CRN
10983;-58.4616695989;-34.6039714558;BANCO DE LA NACION ARGENTINA;LINK;Av. San Martín 2402;CABA;2;False;False;Av. San Martín;2402;;Villa Gral. Mitre;Comuna 11;1416;C1416CRZ
11222;-58.5100375513;-34.592049946;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. San Martín 6827;CABA;2;False;False;Av. San Martín;6827;;Villa Devoto;Comuna 11;1419;C1419ICF
11223;-58.5157277803;-34.5905518838;BANCO PIANO S.A.;LINK;Av. San Martín 7274;CABA;1;False;False;Av. San Martín;7274;;Villa Devoto;Comuna 11;1419;C1419ICW
11010;-58.3833182346;-34.5953836436;BANCO DE LA NACION ARGENTINA;LINK;Av. Santa Fe 1180, entre Libertad y Cerrito;CABA;3;False;False;Av. Santa Fe;1180;;Retiro;Comuna 1;1059;C1059ABS
10999;-58.3944427069;-34.5958465999;BANCO HIPOTECARIO S.A.;LINK;Av. Santa Fé 1883;CABA;2;False;False;Av. Santa Fé;1883;;Recoleta;Comuna 2;1123;C1123AAA
10991;-58.3946817169;-34.5958445987;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Santa Fé 1902;CABA;5;False;False;Av. Santa Fé;1902;;Recoleta;Comuna 2;1123;C1123AAO
10987;-58.3999989358;-34.5950965557;BANCO DE LA NACION ARGENTINA;LINK;Av. Santa Fé 2299;CABA;5;False;False;Av. Santa Fé;2299;;Recoleta;Comuna 2;1123;C1123AAE
11803;-58.406733197;-34.5919374507;BANCO DE LA NACION ARGENTINA;LINK;Av. Santa Fé 2867;CABA;4;False;False;Av. Santa Fé;2867;;Recoleta;Comuna 2;1425;C1425BGD
10985;-58.4083852561;-34.590463409;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Santa Fé 3047 esquina Sanchez De Bustamante;CABA;1;False;False;Av. Santa Fé;3047;;Recoleta;Comuna 2;1425;C1425BGF
11797;-58.4108953468;-34.5883513486;BANCO HIPOTECARIO S.A.;LINK;Av. Santa Fé 3253;CABA;2;False;False;Av. Santa Fé;3253;;Palermo;Comuna 14;1425;C1425BGH
11804;-58.4130374281;-34.5870873093;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Santa Fe 3400 esquina J Salguero;CABA;6;False;False;Av. Santa Fe;3400;;Palermo;Comuna 14;1425;C1425BGV
11791;-58.4193506641;-34.5828781825;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;Av. Santa Fé 3958, entre Armenia y Gurruchaga;CABA;5;False;False;Av. Santa Fé;3958;;Palermo;Comuna 14;1425;C1425BHO
11778;-58.421374739;-34.5814341397;BANCO DE LA NACION ARGENTINA;LINK;Av. Santa Fé 4162;CABA;6;False;False;Av. Santa Fé;4162;;Palermo;Comuna 14;1425;C1425BHQ
11786;-58.4231668055;-34.5801731022;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Santa Fé 4358;CABA;1;False;False;Av. Santa Fé;4358;;Palermo;Comuna 14;1425;C1425BHS
11793;-58.4276139766;-34.5778860284;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Santa Fé 4820;CABA;3;False;False;Av. Santa Fé;4820;;Palermo;Comuna 14;1425;C1425BHX
11004;-58.3790700541;-34.5951826598;BANCO DE LA NACION ARGENTINA;LINK;Av. Santa Fé 840;CABA;4;False;False;Av. Santa Fé;840;;Retiro;Comuna 1;1059;C1059ABP
11783;-58.434542251;-34.5754319385;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Santa Fé s/n esquina Carranza;CABA;1;False;False;;0;;;;;
11782;-58.4265939356;-34.5781610396;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Santa Fé s/n esquina J. B. Justo;CABA;1;False;False;;0;;;;;
10997;-58.4036270817;-34.5941105154;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Sante Fe 2600 esquina Ecuador;CABA;7;False;False;Av. Sante Fe;2600;;;;;
11207;-58.4378445609;-34.5992654655;BANCO PIANO S.A.;LINK;Av. Scalabrini Ortiz 381;CABA;1;False;False;Av. Scalabrini Ortiz;381;;Villa Crespo;Comuna 15;1414;C1414DND
10970;-58.4982062642;-34.6213546724;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;Av. Segurola 1599;CABA;2;False;False;Av. Segurola;1599;;Floresta;Comuna 10;1407;C1407AOE
